date,ticker,nav,close,aum,shares_outstanding,daily_share_change,estimated_flow,price_effect,aum_change,residual,premium_discount,quality_flag
2016-03-14,EWY,50.3069,50.24,3352955152,66650000.0,700000.0,35214833.0,27327372.0,62542205.0,0.0,-0.133,normal
2016-03-15,EWY,50.1393,49.97,3341787278,66650000.0,0.0,0.0,-11167874.0,-11167874.0,0.0,-0.338,normal
2016-03-16,EWY,50.0031,51.03,3332706215,66650000.0,0.0,0.0,-9081063.0,-9081063.0,-0.0,2.054,normal
2016-03-17,EWY,51.2245,52.26,3447411340,67300000.0,650000.0,33295949.0,81409176.0,114705125.0,-0.0,2.021,normal
2016-03-18,EWY,51.8616,52.14,3503253714,67550000.0,250000.0,12965410.0,42876965.0,55842374.0,-0.0,0.537,normal
2016-03-21,EWY,51.7922,52.09,3498564258,67550000.0,0.0,0.0,-4689456.0,-4689456.0,0.0,0.575,normal
2016-03-22,EWY,52.4779,52.41,3555375015,67750000.0,200000.0,10495572.0,46315185.0,56810757.0,0.0,-0.129,normal
2016-03-23,EWY,52.0573,51.56,3526884853,67750000.0,0.0,0.0,-28490162.0,-28490162.0,0.0,-0.955,normal
2016-03-24,EWY,51.5854,51.56,3541336474,68650000.0,900000.0,46426844.0,-31975222.0,14451621.0,-1.0,-0.049,normal
2016-03-28,EWY,51.4701,51.58,3533422159,68650000.0,0.0,0.0,-7914315.0,-7914315.0,0.0,0.213,normal
2016-03-29,EWY,51.9561,52.7,3566785716,68650000.0,0.0,0.0,33363557.0,33363557.0,0.0,1.432,normal
2016-03-30,EWY,52.7678,53.29,3638336983,68950000.0,300000.0,15830328.0,55720940.0,71551267.0,-0.0,0.99,normal
2016-03-31,EWY,52.8997,52.82,3663305748,69250000.0,300000.0,15869917.0,9098849.0,24968765.0,-0.0,-0.151,normal
2016-04-01,EWY,51.6817,52.06,3578955509,69250000.0,0.0,0.0,-84350239.0,-84350239.0,0.0,0.732,normal
2016-04-04,EWY,52.2459,51.69,3618030168,69250000.0,0.0,0.0,39074659.0,39074659.0,0.0,-1.064,normal
2016-04-05,EWY,51.2223,50.72,3547147253,69250000.0,0.0,0.0,-70882915.0,-70882915.0,-0.0,-0.981,normal
2016-04-06,EWY,51.4481,51.63,3562783972,69250000.0,0.0,0.0,15636719.0,15636719.0,-0.0,0.353,normal
2016-04-07,EWY,51.7066,50.83,3580678588,69250000.0,0.0,0.0,17894616.0,17894616.0,0.0,-1.695,normal
2016-04-08,EWY,51.4985,51.45,3566272995,69250000.0,0.0,0.0,-14405593.0,-14405593.0,-0.0,-0.094,normal
2016-04-11,EWY,51.87,51.97,3591999716,69250000.0,0.0,0.0,25726721.0,25726721.0,-0.0,0.193,normal
2016-04-12,EWY,52.2735,52.46,3619937313,69250000.0,0.0,0.0,27937597.0,27937597.0,0.0,0.357,normal
2016-04-13,EWY,52.2809,53.06,3620450871,69250000.0,0.0,0.0,513558.0,513558.0,0.0,1.49,normal
2016-04-14,EWY,52.8251,52.94,3658138660,69250000.0,0.0,0.0,37687789.0,37687789.0,-0.0,0.217,normal
2016-04-15,EWY,53.2735,52.81,3689191260,69250000.0,0.0,0.0,31052600.0,31052600.0,-0.0,-0.87,normal
2016-04-18,EWY,53.0089,53.21,3670865771,69250000.0,0.0,0.0,-18325489.0,-18325489.0,-0.0,0.379,normal
2016-04-19,EWY,53.6142,54.02,3712782796,69250000.0,0.0,0.0,41917025.0,41917025.0,0.0,0.757,normal
2016-04-20,EWY,53.5112,53.75,3705647345,69250000.0,0.0,0.0,-7135451.0,-7135451.0,-0.0,0.446,normal
2016-04-21,EWY,54.0998,53.45,3746412743,69250000.0,0.0,0.0,40765398.0,40765398.0,0.0,-1.201,normal
2016-04-22,EWY,53.3976,52.88,3697782761,69250000.0,0.0,0.0,-48629982.0,-48629982.0,-0.0,-0.969,normal
2016-04-25,EWY,53.1601,52.71,3681339141,69250000.0,0.0,0.0,-16443620.0,-16443620.0,0.0,-0.847,normal
2016-04-26,EWY,53.1646,53.12,3681646611,69250000.0,0.0,0.0,307470.0,307470.0,-0.0,-0.084,normal
2016-04-27,EWY,53.228,53.17,3686037061,69250000.0,0.0,0.0,4390450.0,4390450.0,-0.0,-0.109,normal
2016-04-28,EWY,53.0703,52.85,3675115644,69250000.0,0.0,0.0,-10921418.0,-10921417.0,1.0,-0.415,normal
2016-04-29,EWY,52.7573,52.25,3653442540,69250000.0,0.0,0.0,-21673103.0,-21673104.0,-1.0,-0.962,normal
2016-05-02,EWY,52.4759,52.58,3633956698,69250000.0,0.0,0.0,-19485842.0,-19485842.0,-0.0,0.198,normal
2016-05-03,EWY,52.5152,51.51,3636677531,69250000.0,0.0,0.0,2720833.0,2720833.0,0.0,-1.914,normal
2016-05-04,EWY,51.7424,50.54,3549528434,68600000.0,-650000.0,-33632558.0,-53516539.0,-87149097.0,-0.0,-2.324,normal
2016-05-05,EWY,51.7419,50.42,3549492076,68600000.0,0.0,0.0,-36358.0,-36358.0,-0.0,-2.555,normal
2016-05-06,EWY,51.7413,50.47,3549454621,68600000.0,0.0,0.0,-37456.0,-37455.0,1.0,-2.457,normal
2016-05-09,EWY,51.0317,50.16,3383400782,66300000.0,-2300000.0,-117372878.0,-48680961.0,-166053839.0,-0.0,-1.708,normal
2016-05-10,EWY,51.0395,51.0,3363501402,65900000.0,-400000.0,-20415790.0,516411.0,-19899380.0,-1.0,-0.077,normal
2016-05-11,EWY,51.1411,50.76,3370200928,65900000.0,0.0,0.0,6699526.0,6699526.0,0.0,-0.745,normal
2016-05-12,EWY,51.1625,50.58,3363935558,65750000.0,-150000.0,-7674378.0,1409008.0,-6265370.0,-0.0,-1.139,normal
2016-05-13,EWY,50.3481,49.58,3282697228,65200000.0,-550000.0,-27691464.0,-53546866.0,-81238330.0,0.0,-1.526,normal
2016-05-16,EWY,50.0132,49.96,3235857210,64700000.0,-500000.0,-25006624.0,-21833394.0,-46840018.0,0.0,-0.106,normal
2016-05-17,EWY,50.3072,49.65,3254877781,64700000.0,0.0,0.0,19020571.0,19020571.0,0.0,-1.306,normal
2016-05-18,EWY,49.6316,48.84,3191310401,64300000.0,-400000.0,-19852631.0,-43714749.0,-63567380.0,-0.0,-1.595,normal
2016-05-19,EWY,49.146,48.86,3142884462,63950000.0,-350000.0,-17201088.0,-31224852.0,-48425939.0,0.0,-0.582,normal
2016-05-20,EWY,49.1181,49.07,3141102943,63950000.0,0.0,0.0,-1781519.0,-1781519.0,0.0,-0.098,normal
2016-05-23,EWY,49.6667,49.25,3168735269,63800000.0,-150000.0,-7450005.0,35082330.0,27632326.0,0.0,-0.839,normal
2016-05-24,EWY,48.7771,49.05,3111976492,63800000.0,0.0,0.0,-56758777.0,-56758777.0,-0.0,0.56,normal
2016-05-25,EWY,50.0137,49.91,3180870112,63600000.0,-200000.0,-10002736.0,78896356.0,68893620.0,0.0,-0.207,normal
2016-05-26,EWY,50.0078,49.94,3180496334,63600000.0,0.0,0.0,-373777.0,-373778.0,-1.0,-0.136,normal
2016-05-27,EWY,50.3257,49.79,3200716110,63600000.0,0.0,0.0,20219776.0,20219776.0,0.0,-1.065,normal
2016-05-31,EWY,50.1927,49.76,3184723642,63450000.0,-150000.0,-7528898.0,-8463570.0,-15992468.0,-1.0,-0.862,normal
2016-06-01,EWY,50.159,49.94,3182588740,63450000.0,0.0,0.0,-2134902.0,-2134902.0,0.0,-0.437,normal
2016-06-02,EWY,50.545,50.5,3159062750,62500000.0,-950000.0,-48017754.0,24491763.0,-23525990.0,0.0,-0.089,normal
2016-06-03,EWY,50.6246,51.46,3141256988,62050000.0,-450000.0,-22781074.0,4975313.0,-17805762.0,-0.0,1.65,normal
2016-06-06,EWY,50.6224,52.06,3141119672,62050000.0,0.0,0.0,-137317.0,-137316.0,1.0,2.84,normal
2016-06-07,EWY,52.2349,52.65,3241177096,62050000.0,0.0,0.0,100057424.0,100057424.0,-0.0,0.795,normal
2016-06-08,EWY,52.9527,53.07,3285712243,62050000.0,0.0,0.0,44535147.0,44535147.0,0.0,0.222,normal
2016-06-09,EWY,53.0036,52.66,3288873132,62050000.0,0.0,0.0,3160889.0,3160889.0,-0.0,-0.648,normal
2016-06-10,EWY,52.3036,51.75,3245439249,62050000.0,0.0,0.0,-43433883.0,-43433883.0,0.0,-1.058,normal
2016-06-13,EWY,50.8983,50.72,3158238522,62050000.0,0.0,0.0,-87200727.0,-87200727.0,-0.0,-0.35,normal
2016-06-14,EWY,50.8016,50.31,3152236984,62050000.0,0.0,0.0,-6001538.0,-6001538.0,0.0,-0.968,normal
2016-06-15,EWY,50.781,50.86,3150959437,62050000.0,0.0,0.0,-1277547.0,-1277547.0,0.0,0.156,normal
2016-06-16,EWY,50.5884,50.61,3139009041,62050000.0,0.0,0.0,-11950396.0,-11950396.0,-0.0,0.043,normal
2016-06-17,EWY,50.5381,50.56,3135889105,62050000.0,0.0,0.0,-3119936.0,-3119936.0,0.0,0.043,normal
2016-06-20,EWY,51.8082,51.78,3214697197,62050000.0,0.0,0.0,78808092.0,78808092.0,0.0,-0.054,normal
2016-06-21,EWY,52.0337,52.08,3228692574,62050000.0,0.0,0.0,13995377.0,13995377.0,-0.0,0.089,normal
2016-06-22,EWY,52.4743,52.51,3256032239,62050000.0,0.0,0.0,27339664.0,27339665.0,1.0,0.068,normal
2016-06-23,EWY,52.5824,53.41,3262738913,62050000.0,0.0,0.0,6706674.0,6706674.0,-0.0,1.574,normal
2016-06-24,EWY,49.8849,49.98,3095355997,62050000.0,0.0,0.0,-167382915.0,-167382916.0,-1.0,0.191,normal
2016-06-27,EWY,49.7013,48.95,3083964424,62050000.0,0.0,0.0,-11391573.0,-11391573.0,0.0,-1.512,normal
2016-06-28,EWY,50.2668,50.49,3083866830,61350000.0,-700000.0,-35186745.0,35089151.0,-97594.0,-0.0,0.444,normal
2016-06-29,EWY,51.2237,51.67,3142571848,61350000.0,0.0,0.0,58705017.0,58705018.0,1.0,0.871,normal
2016-06-30,EWY,52.0771,52.07,3194930024,61350000.0,0.0,0.0,52358176.0,52358176.0,0.0,-0.014,normal
2016-07-01,EWY,52.9404,52.83,3247896546,61350000.0,0.0,0.0,52966523.0,52966522.0,-1.0,-0.209,normal
2016-07-05,EWY,52.5751,51.99,3225483060,61350000.0,0.0,0.0,-22413486.0,-22413486.0,0.0,-1.113,normal
2016-07-06,EWY,50.9438,51.28,3125402989,61350000.0,0.0,0.0,-100080071.0,-100080071.0,-0.0,0.66,normal
2016-07-07,EWY,52.0227,51.68,3191591663,61350000.0,0.0,0.0,66188674.0,66188674.0,-0.0,-0.659,normal
2016-07-08,EWY,51.4385,52.46,3155750871,61350000.0,0.0,0.0,-35840793.0,-35840792.0,1.0,1.986,normal
2016-07-11,EWY,52.863,52.68,3243142167,61350000.0,0.0,0.0,87391296.0,87391296.0,0.0,-0.346,normal
2016-07-12,EWY,52.8336,53.4,3241339397,61350000.0,0.0,0.0,-1802770.0,-1802770.0,-0.0,1.072,normal
2016-07-13,EWY,53.3916,53.45,3275573556,61350000.0,0.0,0.0,34234159.0,34234159.0,0.0,0.109,normal
2016-07-14,EWY,54.0061,54.48,3313271965,61350000.0,0.0,0.0,37698409.0,37698409.0,-0.0,0.878,normal
2016-07-15,EWY,54.4784,54.34,3342252233,61350000.0,0.0,0.0,28980268.0,28980268.0,0.0,-0.254,normal
2016-07-18,EWY,54.4342,54.56,3339539581,61350000.0,0.0,0.0,-2712652.0,-2712652.0,-0.0,0.231,normal
2016-07-19,EWY,54.3988,53.95,3337366257,61350000.0,0.0,0.0,-2173324.0,-2173324.0,-0.0,-0.825,normal
